Id,TotalLoan,Gender,Education,MaritalStatus,AgeGroup,HstPaySep15,HstPayAug15,HstPayJul15,HstPayJun15,HstPayMay15,HstPayApr15,BillSep15,BillJun15,BillApr15,PaySep15,PayAug15,PayJul15,PayJun15,PayMay15,PayApr15,DefaultPayment
29675,110000,1,3,1,4,0,0,0,0,0,0,91275,79368,75996,4500,4100,2612,2666,2700,2659,0
29676,320000,1,3,1,3,-2,-2,-2,-2,-2,-2,5360,3741,15745,726,6992,3755,10138,15745,16740,0
29677,50000,1,2,1,2,-1,-1,-1,0,-1,-1,430,45975,43987,0,46257,2200,1300,43987,1386,0
29678,20000,1,2,2,3,0,0,-2,-2,-1,0,16912,-1,9525,0,0,0,310,9500,800,0
29679,180000,1,3,1,3,2,0,0,0,0,0,57991,60356,60522,2700,3000,3000,2500,2500,3000,1
29680,200000,1,2,1,3,0,0,0,0,0,0,208835,180759,132870,7313,7157,11609,5609,5059,5014,0
29681,50000,1,3,1,5,1,2,0,0,0,2,16217,17407,19115,0,1586,1300,1546,900,0,0
29682,360000,1,1,2,4,-1,3,2,-1,-1,2,499,13136,2752,0,0,13169,2784,12,14293,1
29683,30000,1,2,1,2,0,0,0,0,0,0,28130,29480,0,1750,2000,1200,1000,0,1500,0
29684,230000,1,1,2,2,-2,-2,-2,-2,-2,-2,0,0,2405,0,0,0,100,2405,0,0
29685,280000,1,1,2,2,-2,-2,-2,-2,-2,-2,3981,13956,1356,1355,3754,14025,12820,1362,5274,0
29686,50000,1,3,1,2,0,0,0,0,0,-1,47974,12882,3983,3000,2871,1000,163,3983,3771,1
29687,360000,1,1,2,3,-1,-1,-1,-1,-1,-1,57709,12533,7718,23718,11850,13898,7477,7718,168350,0
29688,240000,1,2,2,3,2,2,2,0,0,2,45070,46295,49763,1900,0,1900,3500,1600,0,1
29689,180000,1,3,1,4,2,2,2,2,0,0,176911,135892,126808,0,15000,0,4500,5000,5000,0
29690,200000,1,1,2,3,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,0
29691,390000,1,1,1,2,-2,-2,-2,-2,-2,-2,570,1944,2973,2691,1191,1948,4987,2982,15546,0
29692,110000,1,1,2,2,0,0,0,0,0,0,47982,40199,27926,1809,2012,1504,1502,1514,1007,0
29693,250000,1,1,2,2,0,0,0,0,0,0,240725,145876,50333,10022,7004,5414,2500,1010,48440,0
29694,380000,1,2,2,2,0,0,0,0,0,0,47765,95527,92808,3000,90527,5000,3000,4000,3000,0
29695,300000,1,2,1,2,-1,-1,-1,-1,-1,-1,165,165,1394,165,165,165,1759,1394,1790,0
29696,300000,1,2,1,4,0,0,2,2,0,0,223211,233894,160385,21000,6000,3662,6000,6000,6000,0
29697,320000,1,1,1,4,-2,-2,-2,-2,-2,-2,968,4310,13522,6476,23507,4336,6010,13589,3574,0
29698,160000,1,2,1,5,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
29699,310000,1,1,1,5,-2,-2,-2,-2,-2,-2,-1874,-74,-484,0,0,2400,2300,0,0,0
29700,50000,1,2,2,2,0,0,0,0,0,-1,50962,50535,1473,2264,1000,50042,2505,1473,12023,0
29701,20000,1,2,1,2,0,0,0,0,2,2,8768,14963,14741,1159,1511,4500,700,0,1000,1
29702,240000,1,2,1,2,2,0,-1,2,2,-1,60511,1175,2487,2300,2185,4,0,2500,0,1
29703,250000,1,1,2,2,-1,0,0,0,0,0,377399,33404,11007,10045,3194,1104,10015,5005,2033,0
29704,200000,1,1,2,2,0,0,0,-2,-2,-1,162018,0,590,6000,0,0,0,590,61935,0
29705,240000,1,1,2,3,1,-2,-2,-2,-1,0,0,0,28252,0,0,0,27670,920,920,0
29706,150000,1,3,1,4,-1,2,-1,-1,-1,-1,1280,780,0,0,390,780,1746,0,0,0
29707,420000,1,2,1,4,0,0,0,0,0,0,36590,30099,61043,42063,30253,20016,40015,30004,3000,0
29708,10000,1,3,1,3,0,0,0,2,2,2,5104,8150,8657,1274,2573,0,1086,0,353,0
29709,30000,1,2,1,4,1,2,2,0,0,0,12351,13880,14816,1216,0,1528,497,1192,0,0
29710,250000,1,1,2,3,-1,3,2,-1,-1,-1,441,1540,5680,0,0,5000,3088,3000,0,1
29711,500000,1,2,1,3,0,0,0,0,0,0,5322,7289,6490,1125,1280,1791,1528,1512,1370,0
29712,30000,1,2,2,3,0,0,2,2,2,2,29770,28934,30330,6000,2273,780,2635,1033,611,0
29713,120000,1,2,2,5,0,0,0,0,0,0,116757,92788,31215,10717,10000,20014,0,6000,2534,0
29714,200000,1,2,1,3,-1,-1,-1,-1,-2,-2,2498,0,0,2670,2996,0,0,0,0,0
29715,20000,1,2,2,3,0,0,0,0,0,0,11179,15619,16738,1300,2600,1500,1000,1000,2000,0
29716,50000,1,2,2,3,1,2,2,2,0,0,15116,16754,17588,300,3000,0,1000,690,650,1
29717,50000,1,3,1,5,2,2,2,0,0,0,39892,33528,16593,3600,5,1309,800,800,750,1
29718,50000,1,3,2,4,0,0,0,0,0,-1,46185,23566,3612,3000,4022,3034,5000,3700,20775,1
29719,140000,1,3,1,4,0,0,0,0,0,0,138317,137524,89409,6047,6405,6452,3228,3140,3157,0
29720,20000,1,3,1,3,0,0,0,0,0,0,17692,16525,-2623,2000,2004,1500,1500,0,19500,0
29721,150000,1,3,2,4,0,0,0,0,0,0,42029,12418,13211,2100,1500,1500,500,1000,2300,0
29722,230000,1,2,1,3,0,0,0,0,0,0,174274,180117,124117,7004,10000,5000,0,5000,189600,0
29723,240000,1,2,1,3,0,0,0,0,-2,-2,230523,0,0,11828,6100,0,0,0,0,0
29724,150000,1,1,1,4,3,2,2,0,0,2,111056,111376,152304,5700,0,4500,45500,0,5400,1
29725,140000,1,1,1,3,0,0,0,0,0,0,52684,30051,32375,1692,2438,1464,2124,2375,1547,0
29726,310000,1,2,1,3,-2,-2,-2,-2,-2,-2,1619,1443,2886,1443,1443,1443,1443,2886,0,0
29727,60000,1,2,1,3,3,2,2,7,7,6,2400,2400,1800,0,0,0,0,0,0,1
29728,200000,1,1,2,3,-2,-2,-2,-2,-2,-2,485,933,3149,1316,1147,935,1210,3158,2350,0
29729,160000,1,1,1,5,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
29730,360000,1,1,1,3,-1,-1,-1,-1,-1,-2,12895,6365,2979,3552,4377,6400,3002,2994,2233,0
29731,30000,1,2,1,5,0,0,0,0,0,0,12922,16497,17649,1500,1500,1300,700,1000,1000,0
29732,100000,1,3,1,4,1,-1,-1,-2,-1,0,0,0,66520,840,0,0,63562,4000,3000,1
29733,10000,1,2,1,5,1,2,2,2,2,-2,6321,6267,-220,0,4312,0,0,780,1150,0
29734,300000,1,2,1,3,-2,-2,-1,-1,0,0,3016,33999,25743,12165,6252,34042,66,14062,3081,0
29735,500000,1,2,1,5,-1,-1,2,-1,-1,-1,1460,1911,5351,5334,25,1920,1783,5377,237,1
29736,50000,1,3,1,4,2,0,0,0,0,0,48785,48660,7463,2090,2450,1510,409,415,406,1
29737,500000,1,2,1,5,-2,-2,-2,-2,-2,-2,1900,1535,800,5441,0,1535,1100,800,1297,0
29738,100000,1,2,1,5,2,0,0,0,0,0,100000,98452,101548,4500,5000,4500,3800,3900,4000,1
29739,240000,1,1,2,3,0,0,0,0,0,0,241499,202296,159245,8500,10200,8366,6070,10000,6043,0
29740,450000,1,2,1,4,0,0,0,0,0,0,104485,67875,252696,6000,4000,4000,7000,215000,3000,0
29741,620000,1,2,2,2,-2,-2,-2,-2,-2,-2,5712,13846,7076,11881,21171,13915,3583,7111,1971,0
29742,100000,1,2,1,2,0,0,0,0,0,0,60121,43360,42831,2454,2700,1712,1500,1600,1600,0
29743,230000,1,1,2,2,0,0,0,0,0,0,246764,102518,101717,8316,10084,5091,70063,4037,5122,0
29744,50000,1,2,2,3,0,0,-1,-1,-2,-2,4166,0,0,0,4166,0,0,0,0,0
29745,30000,1,2,2,3,4,3,4,4,4,3,17628,20601,19392,3000,1000,786,0,0,0,1
29746,20000,1,2,3,4,0,0,0,-1,-1,-1,16149,20000,780,1500,1000,20000,0,390,0,0
29747,180000,1,1,2,2,-1,-1,2,-1,-1,-1,291,291,291,582,0,291,291,291,291,1
29748,90000,1,1,2,2,2,2,2,0,0,2,90322,91176,87588,4300,0,3656,7100,0,7200,1
29749,170000,1,1,2,2,0,0,0,0,0,0,166470,152549,120277,5809,7334,6699,4315,4410,4309,0
29750,180000,1,2,2,3,-2,-2,-2,-2,-2,-2,-16,850,0,0,0,866,0,0,0,0
29751,50000,1,3,2,4,0,0,0,0,-1,0,50693,29500,20067,1747,1515,3076,20693,679,653,0
29752,100000,1,3,1,2,0,0,0,2,0,0,50512,45920,10861,2000,5138,75,1032,32,15127,0
29753,200000,1,1,2,4,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
29754,200000,1,1,2,3,-2,-2,-2,-2,-2,-2,4279,5177,12035,3856,706,5192,3808,12035,33436,0
29755,220000,1,1,1,4,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
29756,80000,1,3,1,4,2,-1,-1,2,-1,-1,1473,1473,390,1473,3133,0,1473,390,390,0
29757,30000,1,3,2,3,1,2,2,0,0,0,24095,24630,25264,1398,0,1696,1000,1500,500,0
29758,50000,1,3,2,2,0,0,0,0,0,0,46860,18949,20245,2500,1700,1600,811,2000,0,0
29759,210000,1,1,2,4,1,2,0,0,0,0,65568,7379,10766,3700,2700,1300,2000,2000,16000,0
29760,10000,1,1,1,5,1,2,0,0,0,0,8594,9000,0,0,2000,2000,0,0,0,0
29761,300000,1,1,1,3,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
29762,470000,1,2,1,2,0,0,0,0,0,0,12281,15824,27522,2014,3000,3000,4000,8098,3000,0
29763,200000,1,1,1,4,0,0,0,0,-2,-2,196770,0,0,10500,9200,0,0,0,0,0
29764,80000,1,2,1,2,0,0,0,0,0,0,81249,80567,40390,3000,3300,2602,1800,1432,1520,0
29765,10000,1,3,2,3,0,0,0,0,0,0,6728,9904,19000,1446,2017,1000,186,190,0,0
29766,10000,1,3,2,5,1,-1,0,0,0,0,2365,9084,1735,10008,5000,5019,1009,1000,9000,0
29767,20000,1,3,2,3,0,0,2,2,-2,-2,18623,0,0,3501,0,0,0,0,0,0
29768,240000,1,2,1,4,1,2,0,0,0,0,245338,235982,244329,0,10200,10200,8725,9068,9068,0
29769,30000,1,2,2,2,0,0,0,-1,-1,0,13172,3126,3245,1082,1000,3126,7365,0,828,0
29770,160000,1,2,1,2,0,0,0,0,0,2,94041,7169,8749,3579,3500,2000,2000,0,1000,0
29771,20000,1,1,2,2,3,2,2,7,7,7,2400,2400,2400,0,0,0,0,0,0,1
29772,10000,1,2,1,3,-1,4,3,2,2,2,7501,6730,7199,0,0,0,1000,0,3000,1
29773,250000,1,3,1,4,0,0,0,0,0,0,209263,205454,210115,7127,7335,8871,8055,8426,5208,0
29774,260000,1,1,2,3,0,0,0,0,0,-2,251267,161545,0,12021,11710,7503,0,0,0,0
29775,100000,1,2,2,3,0,0,0,0,0,0,47908,50974,53186,1800,1830,1850,1894,2000,2000,1
29776,210000,1,1,2,3,-1,2,2,-2,-2,-2,1527,0,0,0,0,0,0,0,0,0
29777,290000,1,1,2,3,0,0,0,0,0,0,277227,241284,104544,10681,15089,8801,7450,4544,4028,0
29778,150000,1,4,2,2,0,0,0,0,0,0,200442,69995,0,8500,8000,2500,1500,0,0,1
29779,300000,1,1,2,2,2,0,0,0,0,0,255299,261024,263894,9106,11000,11009,10000,10000,10000,1
29780,50000,1,2,1,2,1,-2,-1,-1,-1,0,-11545,2850,3110,10000,10000,7867,6340,3000,2218,0
29781,100000,1,2,2,2,0,0,-1,-1,-1,-1,51183,1044,522,0,4000,1044,0,2000,2000,0
29782,210000,1,1,2,2,1,2,0,0,0,0,161444,148432,154284,6000,8000,6200,6000,5700,5700,0
29783,300000,1,3,1,2,-1,-1,-1,0,0,-1,590,3242,720,2635,1461,2000,0,800,15,0
29784,90000,1,2,1,2,1,2,0,0,0,2,45271,46332,48788,0,2055,2100,4476,0,3800,0
29785,210000,1,2,1,2,-1,-1,2,-1,-1,-1,1748,2048,740,2488,0,2048,740,740,740,0
29786,10000,1,2,2,5,2,0,0,0,0,0,8640,9237,9619,1145,1136,1144,329,340,418,1
29787,90000,1,2,1,3,0,0,0,-2,-2,-2,53234,0,0,2100,0,0,0,0,0,0
29788,50000,1,3,2,3,1,2,0,0,0,2,51350,50495,51120,0,2160,2000,4300,0,2061,0
29789,140000,1,3,1,4,-1,-1,-1,-1,0,-1,1476,1686,205,2139,0,1686,0,205,6689,0
29790,310000,1,2,2,3,0,0,0,0,0,0,259636,276873,299161,10000,9775,12000,11000,22000,9905,0
29791,250000,1,1,1,4,-1,-1,-1,-1,-1,0,3704,6354,5360,5319,26036,6373,3000,4376,3609,0
29792,200000,1,1,1,3,-2,-2,-2,-2,-2,-2,11572,20632,21253,55291,25120,25118,36,27107,43215,0
29793,360000,1,1,1,3,-1,-1,-1,-2,-2,-2,3771,0,0,900,0,0,0,0,0,0
29794,50000,1,2,2,4,0,0,0,0,0,0,12661,12404,16597,1600,1605,2000,500,6000,6000,1
29795,500000,1,2,1,4,-2,-2,-2,-2,-2,-2,1777,9342,5597,23800,297,9342,3518,5597,717,0
29796,50000,1,2,1,4,0,0,0,0,0,0,50562,49739,19290,6500,2112,1400,700,700,800,0
29797,20000,1,1,2,2,-2,-2,-2,-1,-1,-1,668,600,841,355,0,600,5275,841,763,0
29798,90000,1,2,1,2,0,0,0,0,0,0,70329,72021,58301,2471,2600,2633,3108,2052,1858,0
29799,240000,1,2,1,3,0,0,2,2,0,0,216923,240040,221683,30700,8700,0,8207,9000,8000,0
29800,20000,1,2,2,3,3,2,8,7,6,5,14513,21631,20130,8000,0,0,0,0,0,1
29801,210000,1,2,2,3,0,0,0,0,0,0,155847,89227,93076,6000,5896,4800,3500,5000,4000,0
29802,260000,1,1,2,3,2,2,2,2,2,2,128352,142480,150147,7000,0,18000,7000,7000,5500,0
29803,50000,1,2,2,2,0,0,0,0,0,0,52475,55957,6119,2000,3000,1591,72,1134,73421,0
29804,90000,1,2,2,2,0,0,0,-2,-2,-2,88903,0,0,7000,0,0,0,0,0,0
29805,20000,1,3,1,5,1,3,2,2,0,0,18838,17724,0,0,1200,0,0,0,0,1
29806,60000,1,2,1,4,0,0,0,0,0,0,53896,52642,53530,2500,2500,2500,2000,2100,2200,0
29807,200000,1,2,2,3,0,0,0,0,2,0,176642,196732,192647,7000,8500,16000,0,7500,15000,0
29808,50000,1,2,1,3,0,0,0,0,0,0,43389,45943,19515,1717,2278,1279,3475,676,648,0
29809,250000,1,1,1,3,0,0,0,0,0,0,6035,7277,2609,1131,4000,3000,99,1000,6000,1
29810,20000,1,3,1,5,0,0,3,2,5,4,10805,18188,16780,5000,0,4000,0,0,0,1
29811,200000,1,3,2,4,-1,0,0,0,0,0,2753,9641,17345,3006,5019,5013,10007,5006,10003,0
29812,50000,1,4,2,5,0,0,0,-1,0,0,49336,19183,19157,1423,1000,19183,687,696,776,0
29813,200000,1,2,1,3,0,0,0,0,0,0,149303,137432,126615,30000,30000,4148,15100,8029,15004,0
29814,250000,1,3,2,3,-1,-1,-1,-1,-1,-1,29363,1800,4680,4501,27548,1800,11942,4680,0,0
29815,50000,1,2,2,5,5,4,3,2,0,0,52321,48640,60,0,0,0,2000,1003,1076,0
29816,210000,1,1,2,3,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,0
29817,80000,1,2,2,4,1,4,3,2,0,0,97841,81545,50826,0,639,0,50918,2000,2000,0
29818,50000,1,2,2,4,2,0,0,2,0,0,11058,13444,13282,2000,2000,1000,1000,1000,2000,1
29819,50000,1,2,2,5,0,0,0,0,0,0,23694,19816,17598,1635,1360,1233,601,591,736,0
29820,20000,1,2,2,3,0,0,0,0,-2,-2,20528,0,0,1300,1000,0,0,0,1180,1
29821,400000,1,2,2,3,1,-1,0,0,0,0,396343,385947,271385,423903,15100,14600,13000,9500,9500,0
29822,500000,1,1,1,4,-1,-1,-1,-1,0,-1,100862,12925,67609,367,16652,76146,67697,67609,71946,0
29823,100000,1,2,1,5,0,0,-1,-1,-1,-2,60799,2200,0,2036,1504,2506,0,0,0,0
29824,220000,1,1,1,4,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
29825,40000,1,1,1,5,2,2,2,2,2,2,10555,13102,14386,1000,2000,1000,0,2000,0,1
29826,50000,1,2,1,4,0,0,0,0,0,0,43474,31820,10017,40003,1636,1800,344,400,400,0
29827,100000,1,3,1,5,0,0,0,0,0,0,99721,79107,48863,3500,5000,3000,3000,1732,4700,0
29828,150000,1,1,1,3,2,0,0,0,0,0,165441,129725,54447,7300,6100,5100,4200,1900,1600,1
29829,80000,1,2,2,3,0,0,0,2,2,2,47765,52388,54570,3000,5000,0,4078,0,2500,1
29830,100000,1,2,2,2,0,0,0,0,0,0,85366,90470,45806,3114,3738,3059,1450,1765,1473,0
29831,340000,1,1,2,3,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
29832,120000,1,2,2,2,0,0,0,0,0,0,98440,106651,96168,4000,5200,5500,5000,5000,5000,0
29833,20000,1,2,2,2,0,0,0,0,0,0,19027,20632,20090,1279,3000,6668,468,507,5582,0
29834,20000,1,2,2,2,-1,-1,-1,2,-1,-1,390,390,19103,390,780,0,806,19103,1000,1
29835,30000,1,2,2,3,0,0,0,0,0,0,24380,20929,21724,2000,2000,2000,1000,787,1133,0
29836,130000,1,3,2,3,0,0,0,0,0,0,10557,17585,20682,2000,3000,3000,1000,3000,3000,0
29837,180000,1,4,1,3,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
29838,500000,1,1,2,3,0,0,0,0,0,0,494356,485249,424592,17438,18852,16673,15244,15216,16037,0
29839,190000,1,2,1,4,0,0,0,0,0,0,83399,90373,94502,4000,4000,5000,4000,4000,5000,1
29840,150000,1,4,1,3,0,0,0,0,0,0,216482,136378,142172,5500,3800,3900,4000,4100,4100,0
29841,320000,1,1,1,5,2,2,2,2,2,2,206732,218370,225021,0,18300,8000,7700,7700,0,1
29842,320000,1,1,1,5,0,0,0,0,0,0,162701,124565,62805,20000,15000,10000,22500,20000,20000,0
29843,490000,1,1,1,5,-1,-1,-1,-1,-1,-1,19107,76760,16705,10238,10191,77163,8921,16786,27662,0
29844,10000,1,3,1,4,2,2,0,0,2,0,9013,9926,7667,0,1200,1500,0,1000,3000,1
29845,400000,1,1,1,4,0,0,-1,0,0,0,10260,20772,10945,12201,6430,20118,5037,5054,3104,0
29846,10000,1,2,1,3,1,-2,-1,3,2,0,-265,5007,7680,0,5500,0,0,3000,2000,1
29847,300000,1,2,2,5,0,0,0,0,0,0,109274,118522,118179,3000,5000,5013,4514,4220,4008,0
29848,310000,1,4,1,5,-1,-1,-1,-1,-1,-1,15431,91238,14332,10414,21229,91254,18293,14332,15785,0
29849,100000,1,2,2,4,2,2,2,2,2,2,80358,84873,87461,2900,5000,3000,0,6200,4000,1
29850,80000,1,2,2,3,0,0,0,0,0,0,33457,36742,39509,1600,2000,2000,2000,2000,5000,0
29851,50000,1,3,1,5,0,0,0,0,0,0,62315,55774,51345,2200,2200,2000,1967,2002,1727,0
29852,270000,1,2,2,3,1,-1,-1,-2,-1,0,-16,-54,8388,3342,0,0,19369,996,3,0
29853,500000,1,2,1,4,-1,-1,-1,-1,-1,-1,2445,949,-8,13053,2556,955,86793,0,1793,0
29854,50000,1,2,2,4,0,0,0,0,2,2,25637,32417,33575,3500,2000,3000,0,2500,3000,1
29855,460000,1,2,1,4,-2,-2,-2,-2,-2,-2,700,7586,4328,9916,9906,7596,4706,4328,7008,0
29856,80000,1,3,2,4,1,2,0,0,0,2,58606,58992,64148,0,2800,2200,4700,2600,0,0
29857,260000,1,3,1,4,0,0,0,0,0,0,30498,22020,23061,1894,1403,1642,1053,2000,425,0
29858,50000,1,2,1,5,0,0,0,0,0,0,11325,14439,14918,1504,1600,1537,700,700,600,0
29859,30000,1,3,1,4,0,0,0,0,0,2,19904,23746,24801,2000,1510,3000,2000,0,3000,0
29860,190000,1,2,1,4,0,0,0,0,0,0,3747,4742,7037,1000,1004,1500,1500,1267,1500,1
29861,290000,1,1,2,4,0,0,0,0,0,0,83607,87767,71014,3000,4500,4001,3094,3000,3045,0
29862,650000,1,1,1,4,-2,-2,-2,-2,-2,-2,2119,7139,2127,5115,5180,7201,1035,2139,3463,0
29863,50000,1,2,1,3,0,0,0,0,0,-2,1529,4768,-52,1200,1200,1020,0,0,7000,1
29864,80000,1,1,2,4,0,0,0,0,0,0,77156,67054,56138,3000,2734,2215,4000,2036,2121,0
29865,200000,1,2,1,4,0,0,0,0,0,0,76929,13877,116868,5000,4070,3000,2078,115000,6000,0
29866,150000,1,1,1,4,-1,3,2,-1,-1,-1,832,416,416,0,416,416,416,416,0,1
29867,290000,1,2,2,2,2,2,0,0,0,2,270131,202680,131024,0,9000,10500,17000,0,3500,1
29868,340000,1,1,2,2,-1,0,0,0,0,0,44855,286660,268256,300039,13214,12005,13005,10011,12005,0
29869,320000,1,1,2,2,0,0,0,0,0,0,95526,104203,40411,5000,5000,5000,5364,5010,5013,0
29870,80000,1,2,2,2,0,0,0,0,3,2,50244,58245,55691,1835,1903,6800,0,0,2100,0
29871,10000,1,2,2,2,0,0,0,0,0,0,9018,10105,9669,1158,1210,1200,339,351,394,1
29872,420000,1,2,2,2,0,0,0,0,0,0,405274,293951,312087,14302,10500,11000,16000,12000,16000,0
29873,230000,1,2,1,4,0,0,0,0,0,0,226467,228653,224853,10000,10500,10000,9000,8200,9000,0
29874,100000,1,2,2,3,0,0,0,0,0,0,61378,65910,62878,3000,3000,3500,3000,3000,3000,0
29875,100000,1,1,1,3,0,0,0,0,0,0,98803,90339,66871,4035,4098,4213,3106,4000,4000,1
29876,280000,1,1,1,2,0,0,0,0,0,0,235461,149816,130406,8900,8100,7200,5000,5000,4700,0
29877,220000,1,1,1,3,-2,-2,-2,-2,-2,-2,6433,9078,4682,6307,4927,9123,3587,4698,13774,0
29878,340000,1,2,2,3,-2,-2,-2,-2,-2,-2,19628,12062,7957,14594,15047,12064,3894,7957,18191,0
29879,340000,1,3,1,3,0,0,0,0,0,0,362178,75710,52671,10116,3300,5000,10000,10000,30000,1
29880,210000,1,2,2,3,0,0,0,0,0,0,18896,21816,22716,1500,1350,1363,797,825,829,0
29881,140000,1,2,1,3,0,0,0,0,0,0,135261,75815,66445,4494,5303,2806,1825,1880,1901,1
29882,390000,1,2,1,3,0,0,0,0,0,0,174603,187648,198828,6379,10000,7001,8001,10000,10000,0
29883,20000,1,3,2,5,0,0,0,-2,-2,-2,16787,0,0,2074,0,0,0,0,0,0
29884,420000,1,1,1,3,0,0,0,0,0,0,454391,479800,489200,20000,24000,11000,10000,0,11000,0
29885,350000,1,3,1,2,1,2,2,0,0,0,225434,156922,224387,11000,0,5500,5000,100000,0,0
29886,50000,1,3,1,4,0,0,0,0,0,0,43127,46873,48532,2000,2000,2000,2000,2000,2000,1
29887,630000,1,2,1,5,0,0,0,0,0,0,125975,146005,106467,3416,4300,84700,4211,4470,3600,0
29888,140000,1,2,1,3,0,0,0,0,0,0,32538,44433,32386,4000,5000,5000,5000,5000,10000,0
29889,180000,1,3,1,4,0,0,0,-1,0,0,105918,111077,115746,4400,0,112736,5000,5300,5000,0
29890,340000,1,2,1,3,0,0,0,0,0,0,71934,81589,85362,8000,4000,3000,3300,3300,4000,0
29891,210000,1,1,1,5,-1,-1,-1,-1,-1,-1,291,291,291,291,582,291,291,291,291,0
29892,100000,1,3,2,5,0,0,0,0,0,-2,94667,102650,0,4000,4000,5000,0,0,0,0
29893,180000,1,1,1,3,1,-1,-1,-1,-1,-1,1660,919,7068,2701,1832,919,500,7068,9268,0
29894,300000,1,1,1,5,-1,-1,-1,-1,-1,-1,132760,839,7053,1977,4458,862,5821,7088,9647,0
29895,210000,1,2,1,5,-1,-1,-1,-1,-1,-1,1792,345,3217,4369,4049,348,650,3217,3912,1
29896,230000,1,1,1,5,-1,-1,-1,-1,-1,-2,39900,11211,0,1200,0,11211,0,0,0,0
29897,70000,1,3,1,5,2,2,2,2,2,2,71586,67338,68957,3100,3008,0,5100,2600,0,1
29898,120000,1,3,1,5,0,0,0,0,0,0,71777,77739,80399,2700,3400,3500,2815,3000,3000,1
29899,20000,1,2,2,3,1,2,0,0,0,0,14498,17168,18295,0,2000,2000,1000,1000,1000,0
29900,140000,1,1,2,2,0,0,0,0,0,0,142044,140057,100873,6100,5528,4500,3500,4000,4000,1
29901,20000,1,2,2,2,0,0,-2,-2,-2,-2,16809,0,0,0,0,0,0,0,0,1
29902,50000,1,2,2,2,1,2,0,0,0,0,50845,50590,49387,0,6556,3250,1563,1208,781,0
29903,170000,1,3,2,2,0,-1,0,0,0,0,10392,161351,124746,168096,6409,7335,4448,4519,5003,0
29904,260000,1,1,1,2,-1,0,-1,-1,-1,-1,27378,99,172104,10018,13333,99,99,172104,30013,0
29905,60000,1,3,2,2,0,0,0,0,0,0,54952,58732,59728,2600,4553,5800,2000,1000,1462,1
29906,50000,1,3,1,2,1,2,2,0,0,0,17479,18630,19421,1300,0,1310,680,727,6000,1
29907,150000,1,3,2,2,0,0,-1,-1,0,-1,106556,20546,3270,46060,81620,184133,17322,3279,6222,0
29908,240000,1,1,2,2,0,0,2,2,2,0,64826,60645,57375,10589,34,4400,0,2000,1900,1
29909,140000,1,1,2,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
29910,360000,1,1,2,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
29911,310000,1,2,2,2,-2,-2,-2,-2,-2,-2,167,0,291,0,1003,0,0,291,173,0
29912,210000,1,2,1,2,-1,-1,-1,-1,-1,0,326,326,326,326,326,326,652,0,326,1
29913,450000,1,1,2,2,-1,-1,-1,-1,-2,-2,5000,0,0,5000,5000,0,0,0,0,0
29914,230000,1,1,2,3,-1,-1,0,0,0,0,23396,66006,29290,25748,30029,27417,1016,640,260,0
29915,390000,1,1,2,2,0,0,0,0,-1,-1,60425,38770,6568,1781,2188,1000,8572,6568,11416,0
29916,10000,1,2,2,2,2,0,0,0,0,0,9299,9644,9990,1132,1384,1000,196,200,0,0
29917,330000,1,2,2,3,0,0,0,0,0,0,50999,40334,33898,2000,2007,2000,2000,2000,2000,0
29918,30000,1,1,2,3,-1,3,2,-1,0,0,31724,29498,0,0,0,31200,541,0,0,1
29919,190000,1,1,2,3,0,0,0,0,0,0,144706,120826,110396,6388,6112,4202,4200,4200,5000,0
29920,50000,1,3,1,3,-1,-1,2,2,-1,-1,3057,0,5245,3000,0,0,1250,5245,0,1
29921,50000,1,4,1,5,2,0,0,0,0,0,71927,50947,0,3000,3428,2002,1023,0,0,1
29922,410000,1,1,2,3,0,0,0,-1,-1,-1,468749,1467,-15,17259,18600,1474,1428,0,0,1
29923,150000,1,2,1,3,1,-2,-2,-2,-2,-2,-18,-18,-18,0,0,0,0,0,0,0
29924,360000,1,1,2,3,-1,-1,-1,-1,-1,-1,200,0,105,317,12357,0,326,105,200,0
29925,50000,1,2,1,4,0,0,0,0,0,0,49073,44356,19354,1691,1942,1296,674,693,1000,0
29926,210000,1,1,2,3,0,0,0,0,-1,-1,97826,43790,20188,5000,11294,13790,1000,20188,16666,0
29927,50000,1,3,1,5,3,3,2,0,0,0,53418,50033,9924,0,7,1104,445,400,204,0
29928,220000,1,1,2,3,0,0,0,0,0,0,159322,170480,177556,7500,7000,6500,6000,6000,10000,0
